ID	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8452	PRISM_8462	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8624	PRISM_8629	PRISM_8675	PRISM_8683	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8783	PRISM_8784	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8800	PRISM_8802	PRISM_8806	PRISM_8807	PRISM_8841	PRISM_8843	PRISM_8847	PRISM_8878	PRISM_8892	PRISM_9126	PRISM_9148
PRISM_7486_51262	2	2139	188	1319	1	29	0	117	877	3	1839	8	1119	346	1243	297	40	2	346	190	212	844	1371	173	411	505	3	123	1040	1313	296	2150	277	1408	568	590	606	5	1	811	1340	2	0	3	0	443	2	2242	3851	0	2362	0	2	5555	2	2	872	250	81	1	0	1	0	0	0	0	0	6	29	175	153	0	1038	0	4	2	2993	2	3	2550	778	2	123	335	1597	1134	857	3841	2116	110	10407	4796	1	5	8	841	12	1	224	1	121	0
PRISM_7486_68837	2	397	26	179	0	2	0	47	147	0	919	0	199	80	320	70	16	1	48	44	104	143	198	179	68	72	0	71	146	154	41	649	125	278	147	43	128	0	1	110	553	0	1	0	0	150	2	573	846	0	988	0	0	765	4	1	284	52	13	1	0	0	0	0	0	0	0	1	4	33	44	1	137	2	1	0	503	0	0	1553	339	0	10	94	340	304	102	490	545	41	2412	2263	0	0	0	32	3	0	33	0	78	0
PRISM_7658_10041	3	2118	112	775	0	34	5	105	999	3	1327	0	1036	334	1128	241	40	0	310	274	0	730	1222	696	289	443	3	101	724	1014	283	1562	202	1186	439	512	566	0	2	697	1723	0	1	2	5	571	4	2050	2725	2	1841	3	1	3716	0	0	700	168	53	0	2	0	0	1	2	2	1	1	30	162	107	3	982	0	3	0	2672	2	4	2210	625	0	146	173	1123	1568	453	2045	4	44	6720	4864	0	3	1	748	11	0	1	1	116	0
PRISM_7658_13927	0	3056	177	1163	0	42	6	159	1333	5	1749	2	1202	460	1544	328	42	1	466	332	233	822	1450	960	358	620	6	143	1135	1536	295	2434	282	1646	579	680	731	3	0	955	1934	0	2	2	0	773	6	2674	3932	0	2454	0	0	5481	0	2	987	243	54	0	2	1	3	0	0	1	5	4	31	242	153	1	1163	2	2	0	3479	3	9	2733	830	2	195	293	1654	1924	754	3598	1936	71	8983	6312	3	4	5	1059	9	5	233	0	124	0
PRISM_7658_140030	0	164	13	58	0	4	1	15	58	0	104	1	60	22	78	18	4	0	24	17	11	51	45	47	18	0	0	7	14	21	15	100	11	63	28	0	56	0	0	0	41	0	0	0	0	41	0	0	188	0	0	0	0	207	0	1	41	18	6	0	0	0	0	0	0	0	0	1	0	0	11	0	51	1	0	0	7	0	0	160	57	0	3	10	89	43	39	217	79	7	553	366	0	1	0	7	0	0	19	0	12	0
PRISM_7658_17230	0	465	23	183	0	3	0	33	172	1	314	0	233	47	238	39	3	0	62	60	43	150	280	155	76	108	0	10	199	250	42	403	46	287	69	136	126	0	1	151	321	0	1	0	0	134	0	433	535	0	364	0	0	951	0	0	154	39	14	0	0	0	0	0	1	0	0	0	4	26	23	0	185	0	0	0	587	0	0	477	111	0	28	35	311	333	111	596	299	10	1487	1080	2	0	0	175	1	1	38	0	28	0
PRISM_7658_53534	0	34	3	56	0	1	0	8	43	0	33	0	146	16	54	8	0	0	19	10	14	96	124	24	2	17	0	4	23	48	14	60	15	47	13	9	18	0	0	43	78	0	0	0	0	23	2	72	36	0	70	0	0	124	0	0	66	0	0	0	0	0	0	1	0	0	0	0	1	10	1	0	48	0	0	0	26	0	1	7	81	0	8	13	46	67	2	126	74	0	330	200	0	0	0	36	0	0	9	0	1	0
PRISM_7658_54311	0	2	2	40	0	0	0	64	0	0	0	2	55	125	0	0	0	0	154	61	96	0	214	64	22	211	0	0	310	403	64	874	0	34	182	260	1	0	0	346	496	0	0	0	0	249	0	896	167	0	792	0	0	2153	0	0	158	0	0	0	0	0	0	0	0	0	0	0	12	5	47	3	110	0	0	0	1133	0	0	0	4	0	41	97	0	551	1	2	0	0	2	5	2	1	4	3	2	4	0	0	82	0
PRISM_7658_91467	0	2594	136	1082	0	13	5	140	1119	4	1540	0	1229	397	1361	263	42	2	335	275	230	753	1334	907	366	527	0	173	1082	1331	280	2234	236	1616	548	614	754	0	8	888	1993	1	8	0	0	738	0	2625	3691	1	2368	0	6	5182	1	0	850	256	72	0	4	2	0	0	0	2	2	5	46	163	157	1	1173	0	4	3	3231	0	6	2771	728	0	158	287	1644	1870	741	3759	1924	73	8683	6091	0	2	1	915	7	2	208	0	111	1
PRISM_7662_121180	0	264	9	22	0	0	0	0	95	0	248	1	90	86	88	0	8	0	0	28	0	73	112	58	35	127	1	9	186	149	40	77	0	111	42	96	129	1	2	0	159	2	0	0	0	0	0	169	524	0	278	1	0	606	0	1	38	33	4	0	0	0	0	0	0	0	0	1	6	2	9	0	82	0	0	0	554	0	2	227	60	0	2	0	160	40	66	240	0	0	0	556	0	0	0	28	0	0	0	0	18	0
PRISM_7662_183328	2	2465	170	936	0	28	3	131	1100	6	1455	1	137	344	1466	336	1	1	432	269	201	0	510	358	310	0	0	125	1118	0	78	0	269	1339	0	0	724	8	0	894	1032	0	2	0	1	616	8	6	2887	1	2259	0	1	3055	2	2	935	0	4	0	1	4	1	0	0	0	0	0	20	209	146	4	832	2	2	0	0	5	1	2452	683	0	131	278	1691	786	577	3424	1626	70	7631	5697	4	3	4	2	12	0	192	0	139	0
PRISM_7662_217609	0	703	26	281	0	3	1	26	357	2	377	0	285	98	369	85	21	0	100	63	58	196	293	234	83	115	0	48	271	371	67	576	70	376	181	155	196	0	1	226	487	0	2	0	0	180	0	645	913	0	562	0	0	1351	0	0	196	68	19	0	0	1	0	0	0	0	0	0	9	62	54	1	284	1	0	0	727	0	2	719	243	0	50	77	467	461	175	891	559	25	2026	1488	0	0	2	261	4	0	56	0	26	0
PRISM_7662_32045	2	1070	85	409	1	12	2	63	508	0	582	2	451	162	605	87	16	3	179	125	112	353	543	348	157	224	2	62	454	591	98	902	131	557	247	289	311	0	0	380	813	0	0	1	0	275	2	1062	1479	0	998	0	0	2136	0	2	378	120	34	1	2	0	1	0	0	0	0	1	10	97	67	0	387	1	3	0	1241	0	2	1017	365	1	73	117	730	764	268	1431	759	42	3648	2403	4	8	0	366	6	2	97	0	40	0
PRISM_7662_38579	0	590	33	197	0	10	0	8	94	0	319	0	236	133	26	114	0	0	61	46	51	185	238	227	91	98	0	45	4	80	36	482	57	470	78	84	119	2	0	186	403	1	0	0	0	125	0	532	464	0	935	0	0	1250	0	0	198	61	16	0	0	2	0	2	0	0	0	0	11	40	29	0	220	0	0	0	14	0	0	518	93	0	42	67	165	360	84	464	412	13	1814	777	0	1	1	117	1	0	26	0	20	0
PRISM_7662_74946	0	0	25	12	0	1	1	34	145	0	15	1	9	38	182	0	10	2	88	35	0	0	48	62	44	0	0	33	0	218	39	66	1	6	0	109	98	23	0	126	0	0	0	0	0	106	0	360	59	0	326	0	31	707	0	6	59	42	28	0	0	4	0	0	0	0	0	0	6	34	29	2	126	0	0	0	410	1	0	359	1	0	0	1	234	0	117	519	258	10	1183	774	0	0	0	114	0	0	29	0	14	4
PRISM_7744_166714	1	3300	216	1698	1	47	2	215	1627	6	2369	3	1637	499	2108	362	55	0	681	451	0	989	1903	1196	419	773	3	119	1460	2109	388	37	2	91	806	895	4	2	5	1365	896	3	2	1	1	979	2	3307	4690	3	3659	0	3	5322	4	0	1300	373	109	2	2	0	0	4	0	2	1	9	55	276	204	0	1536	2	0	2	234	3	4	4049	1026	0	260	456	2208	2186	1049	4539	1	96	11583	8116	2	6	2	1160	2	0	293	0	0	0
PRISM_7744_16943	2	3419	280	1422	1	30	4	226	1635	4	2180	1	1530	497	1861	366	41	2	577	441	331	1136	1838	1202	440	722	4	223	1477	1894	399	3027	370	2133	863	852	1008	7	1	1149	2711	1	5	2	1	966	8	3289	4876	1	3123	1	1	7076	3	4	1155	339	96	7	7	3	0	1	0	2	4	5	54	336	193	1	1464	2	0	0	4363	7	10	3546	1054	3	252	395	2125	2449	815	4781	2500	110	11266	8273	11	6	8	1294	18	2	295	0	242	0
PRISM_7744_204388	1	1159	70	499	3	15	2	75	549	1	654	0	503	142	603	124	28	0	148	143	93	342	669	348	145	184	0	52	460	617	116	1013	141	747	230	260	280	4	2	375	778	0	0	0	0	316	8	1092	1511	1	995	0	0	2248	0	0	366	76	43	1	1	0	0	0	0	0	2	2	24	87	83	0	478	0	0	0	1308	0	0	1088	329	0	66	124	670	796	311	1426	760	31	3518	2511	1	2	1	330	3	2	79	0	54	0
PRISM_7744_230197	4	1320	108	591	0	24	2	75	813	0	1057	4	694	181	1003	195	18	0	271	160	149	554	654	515	222	349	0	84	641	802	153	1409	166	1029	353	333	481	0	0	605	803	0	4	0	0	482	5	31	2341	0	1375	2	0	3311	0	1	593	177	43	0	2	1	1	0	0	0	0	2	31	154	83	0	655	3	3	0	1517	0	2	1584	453	0	73	137	847	441	339	2199	1278	53	5564	3946	2	3	1	449	9	0	153	0	82	0
PRISM_7744_59699	2	4121	234	1830	4	69	1	230	1922	1	2566	7	1769	649	2283	506	68	1	707	468	357	1228	2175	1472	606	829	3	198	1769	2133	458	3634	511	2480	871	1067	1204	2	1	1394	3052	1	2	3	3	1219	8	3902	5858	8	3764	4	3	8426	4	5	1249	451	99	1	2	0	4	0	1	1	2	7	53	348	266	2	1727	1	1	2	5095	2	8	4322	1129	3	231	441	2751	2766	1093	5572	2897	119	13353	9460	3	5	0	1484	19	2	320	1	209	1
PRISM_7744_65794	0	69	12	28	0	0	0	0	0	0	31	0	0	0	304	1	0	0	8	3	8	0	0	28	0	30	0	0	15	64	0	91	19	0	7	0	25	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	21	0	1	0	1	0	0	0	0	0	0	0	1	0	6	0	10	0	0	0	1	0	0	84	0	0	0	5	0	0	13	120	0	9	477	175	0	0	0	0	0	0	9	0	5	0
PRISM_7759_105282	0	222	1	0	0	0	0	17	116	0	0	0	100	3	0	26	0	0	36	0	18	75	117	53	0	0	0	0	0	0	0	129	0	0	0	0	67	0	0	0	152	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	3	73	0	2	0	0	54	60	0	1	0	808	555	0	0	1	89	0	0	0	0	0	0
PRISM_7759_108616	0	2401	142	1048	0	46	3	122	1192	1	0	0	950	24	1247	258	0	0	392	0	176	710	792	587	278	0	3	149	218	0	63	1633	311	1510	497	0	621	2	0	2	1484	0	3	0	0	681	4	14	2	0	1	1	0	3085	0	0	479	216	62	4	2	5	0	0	0	0	0	0	14	2	176	0	778	0	0	0	11	0	0	2715	703	0	36	288	1501	512	592	3306	1743	77	7945	5692	2	1	5	61	15	2	172	0	102	0
PRISM_7759_113834	0	0	4	203	0	12	1	0	234	0	281	3	202	1	259	77	12	0	102	67	34	100	222	130	60	0	0	43	200	294	49	402	54	309	104	144	0	0	1	170	271	0	0	0	0	106	0	412	2	0	484	0	0	673	0	0	43	35	4	0	0	0	0	0	0	0	0	0	0	0	23	2	191	0	0	0	0	0	0	553	7	0	12	50	315	136	0	755	277	10	1512	1216	0	0	3	12	2	0	37	0	23	0
PRISM_7759_132126	0	3631	0	1468	2	41	0	0	1868	0	4	0	1	537	2257	488	0	0	584	417	0	0	643	1022	490	0	1	171	0	0	1	2525	444	0	887	1	1090	0	2	2	1697	0	7	0	2	999	0	6	4543	4	0	1	0	4999	2	0	830	0	86	3	3	1	0	0	0	0	0	1	12	0	0	2	1155	0	3	0	29	0	0	4	0	1	0	399	6	10	1012	0	0	0	12710	33	0	3	2	3	0	4	0	0	0	0
PRISM_7759_21703	0	217	12	107	0	6	0	14	100	0	162	0	121	36	119	29	3	0	39	25	22	72	143	107	40	55	0	7	123	116	31	180	18	157	52	63	67	0	0	81	181	0	0	0	0	66	0	244	402	0	243	0	0	517	0	3	88	28	6	1	0	0	0	0	0	0	0	1	2	14	16	1	111	0	0	0	226	0	1	308	81	0	13	27	174	181	59	333	182	8	852	558	0	0	0	97	1	1	22	0	20	0
PRISM_7759_72394	1	1176	53	461	0	8	2	60	535	0	744	6	437	190	552	119	24	2	173	144	105	305	582	387	179	229	0	49	481	632	104	968	116	597	244	277	271	0	1	393	739	0	2	0	0	281	0	1080	1527	0	927	2	1	2199	0	0	372	99	23	0	0	2	0	0	0	1	0	2	13	89	62	0	473	3	0	0	1288	3	0	1200	322	0	58	106	693	813	281	1581	829	21	3513	2469	2	0	4	379	7	2	115	0	75	0
PRISM_7759_73053	0	0	49	228	0	0	0	43	284	0	457	0	2	0	400	88	0	0	104	84	72	0	0	183	0	0	0	0	89	0	17	0	93	432	156	0	0	0	0	2	302	2	0	0	0	206	0	2	948	1	0	0	0	0	0	2	152	69	22	0	0	0	0	0	0	1	0	1	5	0	41	0	224	0	0	0	11	0	0	696	2	0	1	83	513	2	0	1011	0	0	2406	1910	0	0	0	0	1	0	64	0	24	0
PRISM_7759_83794	0	121	11	42	0	2	3	8	44	0	43	0	28	12	60	13	4	0	14	10	10	10	17	32	6	1	0	5	13	15	7	69	6	40	24	1	31	0	0	0	75	0	0	0	1	20	0	1	121	0	0	1	0	138	0	0	13	8	6	0	0	0	0	0	0	0	0	1	1	0	5	0	27	0	0	0	4	0	0	88	15	0	2	10	102	25	28	136	66	5	350	227	0	1	1	5	0	0	10	0	9	0
PRISM_7759_98916	0	542	32	0	0	0	0	0	0	0	2	0	213	0	0	62	0	0	0	0	49	0	0	0	0	0	0	34	206	224	0	102	0	289	81	124	0	0	1	185	61	0	0	0	0	0	0	521	0	2	471	0	0	0	0	0	126	33	12	0	0	0	0	0	0	0	0	0	4	0	36	2	0	0	0	0	6	0	0	0	0	0	7	0	392	76	0	0	0	10	503	0	0	0	0	0	0	1	58	0	0	0
PRISM_7791_142577	0	21	0	2	0	0	0	0	0	0	0	0	2	3	16	0	46	12	9	5	24	16	6	2	1	8	0	23	0	1	8	19	6	11	55	9	0	0	0	0	1	0	0	0	0	10	0	4	11	0	12	0	0	7	0	10	9	0	2	0	0	0	0	0	0	0	19	0	0	2	0	0	18	0	0	0	7	0	0	0	35	0	6	89	6	6	0	55	20	8	29	0	6	0	0	9	14	0	12	0	4	0
PRISM_7791_149612	1	577	38	243	0	14	0	41	0	0	354	0	263	11	341	40	14	0	1	62	38	154	187	250	27	114	0	0	316	99	81	514	66	394	134	66	170	0	0	202	214	0	0	0	0	198	1	4	671	0	0	0	0	1389	0	0	236	77	10	0	1	2	0	0	0	0	0	0	7	51	19	0	274	0	1	0	1	0	3	571	153	0	33	30	418	421	128	844	350	14	1828	1421	0	5	0	260	5	3	42	0	32	0
PRISM_7791_72061	0	526	37	255	0	2	1	29	238	2	312	0	224	71	301	48	11	0	104	63	48	188	298	198	86	97	0	27	239	339	55	473	54	337	112	118	155	0	0	187	391	0	2	0	0	125	1	490	698	0	464	0	1	1048	2	0	213	51	16	0	3	2	0	0	2	0	3	1	3	41	34	1	243	0	0	0	629	0	0	539	182	1	29	86	357	378	130	704	427	16	1683	1248	0	0	1	149	2	1	27	0	33	0
PRISM_7847_07133	0	4575	246	1737	3	65	1	244	1967	8	1562	2	1747	469	2130	434	88	0	774	569	448	1171	1848	1156	717	719	0	223	1478	1322	439	3228	98	2372	917	826	1302	2	0	1086	2927	2	8	3	0	1071	1	3427	5667	3	3489	0	0	6002	0	1	876	425	109	2	0	3	3	2	0	2	3	11	52	297	243	1	1694	1	12	2	3778	7	12	4153	1051	3	169	459	13	2262	1157	5475	2740	108	12049	8665	0	3	5	1421	8	1	305	0	232	3
PRISM_7847_107655	0	233	0	0	2	0	2	10	94	0	259	0	175	0	119	119	9	0	210	2	20	133	117	67	61	66	0	9	123	33	25	143	0	312	56	64	0	0	0	73	134	0	0	0	0	59	0	779	0	0	0	6	0	466	0	6	47	35	8	0	0	6	0	0	1	0	0	0	2	6	16	0	96	1	0	0	359	0	2	248	64	0	0	8	169	81	73	6	6	5	753	0	0	0	0	18	2	0	21	0	23	0
PRISM_7847_116804	3	1	1	1	0	3	4	231	1728	9	2	2	1343	0	0	429	2	1	558	4	315	1095	1114	0	441	0	0	176	399	0	133	2	3	2075	810	1	2	0	5	2	1	0	4	3	0	982	2	1	4533	2	3412	1	4	7255	3	1	673	385	102	0	4	3	0	8	0	0	2	1	13	0	230	0	1043	1	0	0	24	4	2	93	1061	5	4	2	2423	16	997	5250	0	119	1237	8419	2	2	2	83	17	7	337	0	0	0
PRISM_7847_39331	1	282	20	115	0	5	1	13	102	0	152	0	114	27	140	33	3	0	46	42	30	79	136	92	41	66	0	22	109	146	30	236	25	172	70	64	72	0	0	95	196	0	0	0	0	71	0	276	410	0	232	0	0	525	0	1	99	35	8	0	0	0	0	0	0	2	0	0	3	20	14	1	122	0	1	2	333	1	2	279	92	2	10	27	188	217	78	380	219	7	873	597	0	0	3	103	2	0	21	0	19	0
PRISM_7847_59258	2	896	67	409	0	19	1	68	464	2	576	1	420	104	460	110	18	1	159	114	75	287	478	340	153	221	0	70	371	458	95	797	92	577	202	204	244	0	2	296	597	0	0	2	0	250	3	895	1357	0	827	0	0	2038	0	0	329	83	20	0	0	0	0	1	0	0	1	0	13	76	56	0	392	0	0	0	1218	1	4	955	310	1	63	98	716	734	192	1284	796	26	3167	1987	0	0	0	397	1	1	69	2	46	0
PRISM_7847_94569	2	2845	324	1438	329	30	1	163	1421	4	1879	2063	1405	700	2564	1012	1991	496	683	744	378	589	2030	1368	563	768	1	251	1359	1338	725	3056	797	1806	1351	845	0	0	1	990	1687	4	6	3	1	1222	1	3882	3933	3	3677	2	3	3613	3	1196	595	290	70	16	14	6	33	2	0	4	616	8	898	672	1357	0	1362	238	1	5	374	1	7	2857	1680	1	1260	612	2599	915	839	6312	2336	204	167	6756	9	2	3	911	280	8	639	0	201	76
PRISM_7847_96543	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	5	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRISM_7855_109016	32	315	43	131	2	5	0	26	193	0	204	6	19	60	206	50	24	2	52	5	58	104	174	112	51	79	0	15	124	207	40	246	52	177	57	85	89	0	50	141	229	0	0	1	0	383	0	286	520	0	301	1	37	698	0	10	120	43	6	0	0	11	0	0	3	0	0	1	13	5	22	1	139	6	0	4	450	0	121	340	103	0	11	0	237	102	280	545	165	10	1048	735	0	0	1	125	7	0	20	0	26	0
PRISM_7855_113518	2	2123	143	789	0	25	5	131	939	1	1270	2	914	289	1107	222	39	1	364	300	188	635	1046	661	301	401	0	128	863	1010	223	1958	206	1238	436	511	539	0	0	676	1581	0	6	2	0	635	6	2006	2937	1	1853	1	1	4285	0	3	741	217	48	1	2	1	0	2	0	1	0	11	27	191	134	2	922	1	2	1	2796	8	0	2106	579	1	125	242	1384	1134	527	2910	1510	56	6662	4873	2	3	7	800	4	0	174	0	116	1
PRISM_7855_119128	5	3528	213	1433	4	41	4	265	1388	4	2239	4	1557	483	1884	436	80	2	603	388	326	1075	1674	1296	536	729	3	198	1553	1925	368	2978	275	2175	799	836	889	6	5	1198	2677	5	3	7	1	1000	10	3519	5282	3	3156	3	5	7233	0	2	1228	311	81	0	2	1	4	1	0	1	4	10	44	295	201	0	1685	0	4	0	4908	6	6	3645	1117	6	245	407	2658	2438	921	5086	2613	108	11647	8132	8	6	13	1289	22	5	281	0	248	0
PRISM_7855_183578	0	975	58	390	0	19	0	82	381	0	563	0	448	156	482	92	25	1	162	128	96	267	557	337	110	173	0	25	355	528	120	744	89	578	194	228	244	0	0	322	661	0	0	0	0	267	2	991	1323	0	884	0	0	2017	0	0	269	80	24	2	1	2	0	2	0	0	0	1	11	81	47	2	349	3	1	0	1203	0	0	1036	249	0	62	122	605	663	226	1300	694	35	3192	2172	1	0	4	336	0	0	91	0	47	0
PRISM_7855_235607	0	449	24	164	0	3	0	20	194	0	268	0	156	2	222	48	0	0	0	42	27	160	155	125	29	1	0	26	57	3	40	288	0	251	82	84	152	0	0	1	269	0	0	0	0	180	0	454	487	0	338	0	0	581	0	0	91	37	13	2	0	0	0	0	0	0	2	0	2	2	29	2	113	0	0	0	286	0	0	7	140	0	2	23	298	125	94	0	316	30	1500	5	0	0	0	196	0	1	40	0	18	0
PRISM_7855_23691	0	311	21	121	0	2	0	23	122	0	187	0	77	10	152	34	0	0	54	62	31	74	93	76	45	9	0	10	39	16	20	192	38	154	52	6	98	0	0	18	166	0	0	1	0	88	0	11	270	1	34	0	0	377	0	0	35	14	14	0	0	0	0	0	0	0	0	1	0	4	15	0	140	0	0	0	7	0	0	305	78	0	3	26	223	71	80	432	158	10	1002	606	0	1	0	105	4	0	13	0	11	0
PRISM_7855_239656	0	1193	51	465	2	17	1	64	495	0	740	0	462	173	603	120	27	2	168	164	112	365	592	411	173	270	0	62	467	632	114	1053	79	803	254	283	298	1	2	420	860	0	1	0	2	299	1	1130	1588	2	1026	1	0	2401	4	3	368	91	40	3	0	0	0	4	0	0	2	3	9	87	62	1	445	0	0	0	1488	1	1	1106	331	1	84	103	696	891	289	1526	930	41	3557	2770	5	2	2	414	3	1	102	0	53	1
PRISM_7855_239681	4	5653	311	2255	6	68	6	318	2556	12	3410	5	2368	728	2825	613	92	1	872	741	481	1630	2851	1997	843	1111	4	282	2237	2758	555	4781	585	3309	1253	1250	1473	7	0	1866	4012	3	2	1	4	1606	13	5082	7671	4	5071	4	5	11425	1	2	1869	509	112	5	6	4	3	2	4	0	3	8	66	461	347	2	2550	0	5	0	7038	3	10	5499	1580	2	383	666	3491	3947	1394	7531	4379	151	18163	13240	1	2	12	1994	17	11	468	0	382	0
PRISM_7855_40530	2	3183	166	1324	5	33	0	200	1375	8	1897	11	1417	503	1642	319	59	2	470	382	286	1055	1683	1070	518	774	4	199	1312	1722	380	2692	316	1808	756	861	800	4	1	1000	2332	1	6	2	0	909	4	3097	4314	0	2897	3	2	6616	2	0	1025	271	81	2	4	0	2	3	2	0	2	7	41	229	202	0	1373	2	1	0	4415	5	4	3064	869	2	214	404	2070	2268	795	4254	2335	95	10173	7380	5	4	5	1290	9	2	301	1	174	0
PRISM_7855_43022	0	2	0	0	0	0	0	190	0	0	1339	0	945	0	0	0	0	0	0	303	244	743	1285	706	0	0	2	0	0	0	0	0	0	1376	536	0	0	0	0	2	0	0	0	0	0	722	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	149	0	1	0	0	0	0	2645	740	0	58	0	3	615	0	0	1	0	0	4	2	0	1	82	0	1	0	0	0	0
PRISM_7855_43057	0	3238	158	1348	3	44	1	215	1599	7	2134	4	1348	422	1793	314	53	3	562	410	13	870	1635	1135	426	583	2	187	1287	1616	329	2822	5	1811	775	707	947	5	1	1214	2379	0	3	0	2	863	6	3185	4558	2	2880	3	5	6577	0	1	1063	305	84	2	4	2	0	2	0	3	0	11	49	223	200	0	1442	2	0	1	3756	2	1	3338	886	0	207	17	1988	1954	902	4277	2439	3	10063	7656	6	2	8	1080	10	5	234	1	5	1
PRISM_7855_50129	0	19	0	4	0	0	0	2	10	0	7	0	8	3	10	2	1	0	1	42	1	2	10	4	4	4	0	1	6	6	0	11	2	7	8	4	2	0	0	4	10	0	0	1	0	4	0	19	21	0	15	0	0	39	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	0	0	0	22	0	0	10	3	0	0	3	6	8	3	18	6	0	41	47	0	0	0	7	0	0	2	0	1	0
PRISM_7855_54982	4	3295	195	1393	1	46	5	183	1523	3	2088	0	1415	488	1688	358	44	4	606	379	301	990	1694	1015	534	678	5	178	1392	1690	314	2936	301	1962	717	736	829	0	3	1141	2328	2	0	2	2	905	2	3036	4730	4	2759	1	1	6539	0	2	1176	312	105	0	4	0	0	3	0	2	5	8	47	301	186	2	1446	0	2	0	3766	2	4	3474	1056	4	224	361	2065	2464	910	4253	2589	97	10949	7268	0	9	2	1131	20	3	306	0	164	0
PRISM_7855_55061	0	361	32	139	0	2	1	21	175	0	225	0	159	53	206	41	4	0	81	39	23	135	187	127	50	66	2	15	148	170	37	282	31	214	84	65	78	0	0	134	252	0	0	0	0	96	0	348	516	0	303	0	0	816	0	0	141	43	8	0	0	0	0	0	0	1	0	1	5	20	18	0	186	0	0	0	416	1	1	437	110	2	36	32	234	231	98	512	239	15	1196	877	0	0	0	112	1	0	29	0	25	0
PRISM_7855_55095	4	2081	115	748	0	19	2	125	901	0	1187	2	749	278	1070	233	23	0	323	378	191	555	938	722	286	550	2	76	794	1118	202	1730	249	1114	359	415	570	8	2	666	1521	2	2	1	2	484	4	1803	2387	2	1858	1	4	3219	0	1	639	146	60	2	0	2	0	2	0	0	0	0	19	142	121	0	745	0	2	0	2065	2	8	2277	542	2	107	168	1280	1174	558	3381	1400	66	6440	4155	1	2	7	641	6	3	197	0	94	0
PRISM_7858_35267	0	725	24	210	0	2	0	2	409	0	28	0	37	112	473	0	9	0	101	70	75	0	126	272	100	0	0	39	233	99	53	456	78	29	0	170	0	2	0	265	244	0	0	0	0	0	0	839	864	0	662	0	0	1033	0	0	170	0	0	0	0	0	1	0	0	0	0	1	2	49	29	2	0	0	0	0	830	0	0	0	8	2	32	59	1	192	3	1044	377	29	0	509	0	0	1	219	2	0	0	0	38	0
PRISM_7858_54038	0	120	6	162	0	0	2	11	222	0	44	0	52	20	253	10	6	0	43	31	43	39	81	41	90	13	0	10	192	108	13	164	7	175	60	36	34	0	0	122	110	0	0	0	0	65	0	219	214	0	478	0	0	781	0	0	34	41	2	0	0	0	0	0	0	0	0	0	8	35	27	0	83	0	0	0	625	2	0	102	144	0	10	16	297	114	31	216	84	4	1239	365	2	0	0	157	0	1	8	0	22	0
PRISM_7858_56529	2	3696	165	1552	0	50	4	257	1479	7	2152	6	1528	501	1847	373	103	0	619	403	276	1201	1822	1150	494	759	0	156	1477	2022	335	3136	360	1977	856	829	1024	1	4	1185	2661	0	4	3	7	958	4	3428	4894	3	3291	0	0	7494	3	12	1162	294	71	2	0	1	1	1	0	0	5	14	42	331	223	0	1597	2	1	0	4321	3	6	3771	1141	3	199	380	2465	2547	982	5141	2642	108	11595	8418	4	11	3	1193	8	2	314	0	159	0
