TID	familyID	evidence	value	rank	description	note
3826	Cluster_761	DNA_abundance	158.67618352941173	0.0880503144654088	ranking based on single evidence	
3827	Cluster_761	DNA_prevalence	0.39215686274509803	0.10552061495457722	ranking based on single evidence	
3828	Cluster_761	priority_score	0.09599709374929048	0.09599709374929048	meta ranking based on multiple evidences	
3829	Cluster_266	DNA_abundance	119.03589745098037	0.06079664570230608	ranking based on single evidence	
3830	Cluster_266	DNA_prevalence	0.5392156862745098	0.20964360587002095	ranking based on single evidence	
3831	Cluster_266	priority_score	0.09425836542993192	0.09425836542993192	meta ranking based on multiple evidences	
3832	Cluster_848	DNA_abundance	324.50493353921576	0.23270440251572327	ranking based on single evidence	
3833	Cluster_848	DNA_prevalence	0.3137254901960784	0.05870020964360587	ranking based on single evidence	
3834	Cluster_848	priority_score	0.09375141396316909	0.09375141396316909	meta ranking based on multiple evidences	
3835	Cluster_1242	DNA_abundance	175.09446588235295	0.10552061495457722	ranking based on single evidence	
3836	Cluster_1242	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3837	Cluster_1242	priority_score	0.09344999110368463	0.09344999110368463	meta ranking based on multiple evidences	
3838	Cluster_1295	DNA_abundance	381.3577335294117	0.28162124388539483	ranking based on single evidence	
3839	Cluster_1295	DNA_prevalence	0.30392156862745096	0.055904961565338925	ranking based on single evidence	
3840	Cluster_1295	priority_score	0.09329068120427159	0.09329068120427159	meta ranking based on multiple evidences	
3841	Cluster_899	DNA_abundance	257.5830239215687	0.18308874912648498	ranking based on single evidence	
3842	Cluster_899	DNA_prevalence	0.3235294117647059	0.06219426974143955	ranking based on single evidence	
3843	Cluster_899	priority_score	0.0928484254829468	0.0928484254829468	meta ranking based on multiple evidences	
3844	Cluster_1583	DNA_abundance	118.69856274509803	0.06009783368273934	ranking based on single evidence	
3845	Cluster_1583	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3846	Cluster_1583	priority_score	0.09218258499845655	0.09218258499845655	meta ranking based on multiple evidences	
3847	Cluster_220	DNA_abundance	105.19351139215684	0.050314465408805034	ranking based on single evidence	
3848	Cluster_220	DNA_prevalence	0.7254901960784313	0.48427672955974843	ranking based on single evidence	
3849	Cluster_220	priority_score	0.09115797262301148	0.09115797262301148	meta ranking based on multiple evidences	
3850	Cluster_1530	DNA_abundance	139.75821941176474	0.07477288609364081	ranking based on single evidence	
3851	Cluster_1530	DNA_prevalence	0.4117647058823529	0.11390635918937805	ranking based on single evidence	
3852	Cluster_1530	priority_score	0.09028133654269226	0.09028133654269226	meta ranking based on multiple evidences	
3853	Cluster_977	DNA_abundance	148.61187205882356	0.08106219426974144	ranking based on single evidence	
3854	Cluster_977	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3855	Cluster_977	priority_score	0.0895126932862782	0.0895126932862782	meta ranking based on multiple evidences	
3856	Cluster_752	DNA_abundance	314.68863607843144	0.22431865828092243	ranking based on single evidence	
3857	Cluster_752	DNA_prevalence	0.30392156862745096	0.055904961565338925	ranking based on single evidence	
3858	Cluster_752	priority_score	0.08950370405223837	0.08950370405223837	meta ranking based on multiple evidences	
3859	Cluster_450	DNA_abundance	179.38703673529412	0.1090146750524109	ranking based on single evidence	
3860	Cluster_450	DNA_prevalence	0.35294117647058826	0.07547169811320754	ranking based on single evidence	
3861	Cluster_450	priority_score	0.08919382504288165	0.08919382504288165	meta ranking based on multiple evidences	
3862	Cluster_1500	DNA_abundance	146.25448813725487	0.07966457023060797	ranking based on single evidence	
3863	Cluster_1500	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3864	Cluster_1500	priority_score	0.08865395753289447	0.08865395753289447	meta ranking based on multiple evidences	
3865	Cluster_1465	DNA_abundance	116.81265411764711	0.058001397624039136	ranking based on single evidence	
3866	Cluster_1465	DNA_prevalence	0.5098039215686274	0.1816911250873515	ranking based on single evidence	
3867	Cluster_1465	priority_score	0.08793214800145874	0.08793214800145874	meta ranking based on multiple evidences	
3868	Cluster_1576	DNA_abundance	161.04630882352944	0.09084556254367575	ranking based on single evidence	
3869	Cluster_1576	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3870	Cluster_1576	priority_score	0.08721174004192872	0.08721174004192872	meta ranking based on multiple evidences	
3871	Cluster_252	DNA_abundance	131.7318600196078	0.06638714185883997	ranking based on single evidence	
3872	Cluster_252	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3873	Cluster_252	priority_score	0.0870729904090582	0.0870729904090582	meta ranking based on multiple evidences	
3874	Cluster_648	DNA_abundance	170.64089311764707	0.10272536687631027	ranking based on single evidence	
3875	Cluster_648	DNA_prevalence	0.35294117647058826	0.07547169811320754	ranking based on single evidence	
3876	Cluster_648	priority_score	0.08701442841287459	0.08701442841287459	meta ranking based on multiple evidences	
3877	Cluster_1291	DNA_abundance	110.22034147058822	0.05241090146750524	ranking based on single evidence	
3878	Cluster_1291	DNA_prevalence	0.5784313725490197	0.2529699510831586	ranking based on single evidence	
3879	Cluster_1291	priority_score	0.08683179098964254	0.08683179098964254	meta ranking based on multiple evidences	
3880	Cluster_230	DNA_abundance	103.21774216666668	0.04891684136967156	ranking based on single evidence	
3881	Cluster_230	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
3882	Cluster_230	priority_score	0.08677009987705875	0.08677009987705875	meta ranking based on multiple evidences	
3883	Cluster_800	DNA_abundance	181.5163521470588	0.11041229909154437	ranking based on single evidence	
3884	Cluster_800	DNA_prevalence	0.3431372549019608	0.07092941998602376	ranking based on single evidence	
3885	Cluster_800	priority_score	0.0863726270350039	0.0863726270350039	meta ranking based on multiple evidences	
3886	Cluster_1126	DNA_abundance	127.69822656862742	0.06429070580013976	ranking based on single evidence	
3887	Cluster_1126	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3888	Cluster_1126	priority_score	0.085249946885167	0.085249946885167	meta ranking based on multiple evidences	
3889	Cluster_1037	DNA_abundance	145.9283508823529	0.07826694619147449	ranking based on single evidence	
3890	Cluster_1037	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3891	Cluster_1037	priority_score	0.08482920548360222	0.08482920548360222	meta ranking based on multiple evidences	
3892	Cluster_1504	DNA_abundance	288.1837167647059	0.20614954577218728	ranking based on single evidence	
3893	Cluster_1504	DNA_prevalence	0.29411764705882354	0.05276030747728861	ranking based on single evidence	
3894	Cluster_1504	priority_score	0.08401776359406284	0.08401776359406284	meta ranking based on multiple evidences	
3895	Cluster_1014	DNA_abundance	133.94334722549021	0.06848357791754019	ranking based on single evidence	
3896	Cluster_1014	DNA_prevalence	0.39215686274509803	0.10552061495457722	ranking based on single evidence	
3897	Cluster_1014	priority_score	0.08306040373934592	0.08306040373934592	meta ranking based on multiple evidences	
3898	Cluster_1316	DNA_abundance	114.90734803921565	0.05520614954577219	ranking based on single evidence	
3899	Cluster_1316	DNA_prevalence	0.49019607843137253	0.16596785464709993	ranking based on single evidence	
3900	Cluster_1316	priority_score	0.082852831071854	0.082852831071854	meta ranking based on multiple evidences	
3901	Cluster_1238	DNA_abundance	266.87800764705884	0.18867924528301888	ranking based on single evidence	
3902	Cluster_1238	DNA_prevalence	0.29411764705882354	0.05276030747728861	ranking based on single evidence	
3903	Cluster_1238	priority_score	0.08246184091964066	0.08246184091964066	meta ranking based on multiple evidences	
3904	Cluster_1524	DNA_abundance	221.51759009803922	0.15373864430468204	ranking based on single evidence	
3905	Cluster_1524	DNA_prevalence	0.30392156862745096	0.055904961565338925	ranking based on single evidence	
3906	Cluster_1524	priority_score	0.08199394362916376	0.08199394362916376	meta ranking based on multiple evidences	
3907	Cluster_325	DNA_abundance	115.19090502941178	0.05660377358490566	ranking based on single evidence	
3908	Cluster_325	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3909	Cluster_325	priority_score	0.08153289666634078	0.08153289666634078	meta ranking based on multiple evidences	
3910	Cluster_1428	DNA_abundance	137.8347298039216	0.0726764500349406	ranking based on single evidence	
3911	Cluster_1428	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3912	Cluster_1428	priority_score	0.0814345000391512	0.0814345000391512	meta ranking based on multiple evidences	
3913	Cluster_1438	DNA_abundance	115.5432133333333	0.0573025856044724	ranking based on single evidence	
3914	Cluster_1438	DNA_prevalence	0.4411764705882353	0.13382250174703006	ranking based on single evidence	
3915	Cluster_1438	priority_score	0.08024457143149151	0.08024457143149151	meta ranking based on multiple evidences	
3916	Cluster_337	DNA_abundance	115.0462585	0.055904961565338925	ranking based on single evidence	
3917	Cluster_337	DNA_prevalence	0.45098039215686275	0.13906359189378056	ranking based on single evidence	
3918	Cluster_337	priority_score	0.0797497301182971	0.0797497301182971	meta ranking based on multiple evidences	
3919	Cluster_792	DNA_abundance	152.5977645	0.08385744234800839	ranking based on single evidence	
3920	Cluster_792	DNA_prevalence	0.35294117647058826	0.07547169811320754	ranking based on single evidence	
3921	Cluster_792	priority_score	0.0794438927507448	0.0794438927507448	meta ranking based on multiple evidences	
3922	Cluster_569	DNA_abundance	230.97180882352941	0.1607267645003494	ranking based on single evidence	
3923	Cluster_569	DNA_prevalence	0.29411764705882354	0.05276030747728861	ranking based on single evidence	
3924	Cluster_569	priority_score	0.07944268883650658	0.07944268883650658	meta ranking based on multiple evidences	
3925	Cluster_506	DNA_abundance	254.3448118529412	0.17819706498951782	ranking based on single evidence	
3926	Cluster_506	DNA_prevalence	0.28431372549019607	0.0506638714185884	ranking based on single evidence	
3927	Cluster_506	priority_score	0.0788964104533743	0.0788964104533743	meta ranking based on multiple evidences	
3928	Cluster_1582	DNA_abundance	113.47085303921568	0.05380852550663871	ranking based on single evidence	
3929	Cluster_1582	DNA_prevalence	0.4411764705882353	0.13382250174703006	ranking based on single evidence	
3930	Cluster_1582	priority_score	0.07675480547129471	0.07675480547129471	meta ranking based on multiple evidences	
3931	Cluster_416	DNA_abundance	166.50719290196074	0.0957372466806429	ranking based on single evidence	
3932	Cluster_416	DNA_prevalence	0.3235294117647059	0.06219426974143955	ranking based on single evidence	
3933	Cluster_416	priority_score	0.07540367216440017	0.07540367216440017	meta ranking based on multiple evidences	
3934	Cluster_1521	DNA_abundance	110.45722450980392	0.053109713487071976	ranking based on single evidence	
3935	Cluster_1521	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3936	Cluster_1521	priority_score	0.07480823456155664	0.07480823456155664	meta ranking based on multiple evidences	
3937	Cluster_1032	DNA_abundance	227.21520441176474	0.15723270440251572	ranking based on single evidence	
3938	Cluster_1032	DNA_prevalence	0.27450980392156865	0.04891684136967156	ranking based on single evidence	
3939	Cluster_1032	priority_score	0.07461891056390577	0.07461891056390577	meta ranking based on multiple evidences	
3940	Cluster_994	DNA_abundance	180.9993855882353	0.10971348707197764	ranking based on single evidence	
3941	Cluster_994	DNA_prevalence	0.30392156862745096	0.055904961565338925	ranking based on single evidence	
3942	Cluster_994	priority_score	0.07406817692622963	0.07406817692622963	meta ranking based on multiple evidences	
3943	Cluster_1546	DNA_abundance	117.33685058823531	0.05870020964360587	ranking based on single evidence	
3944	Cluster_1546	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3945	Cluster_1546	priority_score	0.0739570923263052	0.0739570923263052	meta ranking based on multiple evidences	
3946	Cluster_1469	DNA_abundance	198.5705166666667	0.1278825995807128	ranking based on single evidence	
3947	Cluster_1469	DNA_prevalence	0.28431372549019607	0.0506638714185884	ranking based on single evidence	
3948	Cluster_1469	priority_score	0.0725752522082323	0.0725752522082323	meta ranking based on multiple evidences	
3949	Cluster_943	DNA_abundance	152.72957599999998	0.08455625436757512	ranking based on single evidence	
3950	Cluster_943	DNA_prevalence	0.3235294117647059	0.06219426974143955	ranking based on single evidence	
3951	Cluster_943	priority_score	0.07167149179727797	0.07167149179727797	meta ranking based on multiple evidences	
